age,saving,net_worth,tenure,duration,freq,goal,inv_type,risk_score,roi,true_segment
42,37909.615834146425,1320538.0394016476,11,86,10,retirement,real_estate,20.7,10.04,3
39,24233.18498023833,919906.3855257925,9,49,4,retirement,fd,14.6,7.63,0
46,18243.54943794821,855404.0917594725,6,31,11,retirement,ppf,26.2,9.41,0
50,9447.120772670856,292112.95574138436,11,27,4,retirement,ppf,18.3,8.32,0
39,33772.37694584203,658412.0668653045,5,61,16,wealth,mutual,29.0,12.05,1
38,38152.56585743857,1416060.1219918847,8,120,5,retirement,mutual,10.2,10.01,3
32,25227.166148081713,560237.5491545529,0,12,9,education,stocks,22.4,12.02,2
20,44107.78034552135,50000.0,3,21,17,wealth,stocks,29.8,13.19,2
28,29427.111864595412,186149.101248984,5,51,7,wealth,mutual,15.4,10.47,1
48,25377.003993227194,50000.0,5,57,4,retirement,ppf,16.7,8.24,0
25,22572.75132745527,343064.03837170306,5,3,18,wealth,etf,31.6,12.38,2
35,14840.011220848994,390747.7565467315,3,31,8,wealth,etf,18.9,10.74,1
30,49426.98804033405,190075.1098180348,1,5,20,education,crypto,38.7,16.94,2
49,51734.14077289496,767395.4730738766,8,45,3,retirement,real_estate,20.3,9.32,3
50,14627.83285449977,857614.7349470095,6,73,3,retirement,bonds,13.1,8.46,0
51,10697.933173580237,432270.30109929765,9,67,5,wealth,fd,15.9,7.8,0
50,45174.77561527868,1328359.5863978702,16,45,9,retirement,nps,26.9,9.25,3
38,36145.45006347925,855165.0855295275,4,77,4,wealth,mutual,13.0,10.05,1
40,49370.616843578755,1763119.0942181917,9,101,4,retirement,real_estate,12.9,9.04,3
33,21815.84751878738,228066.0650187638,5,24,19,wealth,etf,33.0,12.55,2
38,11522.659382188906,395751.04414475156,4,22,6,wealth,mutual,17.8,10.49,1
32,26479.814685301375,256303.954421671,5,14,12,wealth,crypto,25.9,15.5,2
29,19662.487321779958,314230.4148787853,4,23,8,education,etf,18.5,10.72,1
56,20796.64901682124,399792.35152453865,6,69,3,retirement,ppf,16.1,8.1,0
18,30218.64270541344,630053.4791796592,1,38,12,retirement,etf,19.8,11.19,1
49,16713.626731888522,1026002.4863313597,1,48,5,retirement,ppf,18.0,8.4,0
40,26754.418697603487,403205.05645903206,2,46,6,retirement,mutual,17.9,10.5,1
34,12066.293000415886,563874.6536278813,3,3,4,education,etf,16.2,10.21,1
40,30876.99119598385,1441424.3728740544,9,120,8,retirement,real_estate,13.5,9.48,3
40,42641.45411957172,1060707.6381216426,14,74,1,emergency,stocks,11.1,10.66,3
31,34168.22060010732,458192.94602748856,3,16,7,wealth,gold,20.4,8.72,1
37,16246.918418553776,936766.3316244823,9,37,2,retirement,ppf,11.8,7.79,0
30,23231.660291703596,271131.94659560313,5,50,7,education,mutual,15.3,10.46,1
24,27855.782074135408,437695.1522036206,5,31,5,retirement,gold,13.6,8.18,1
40,21137.312147119563,436439.60233212216,13,82,5,wealth,mutual,12.4,10.12,3
46,23287.45841817711,480047.171105355,4,6,6,retirement,gold,23.3,8.76,1
48,27228.759898084132,845125.6715430729,7,74,5,wealth,ppf,16.4,8.32,0
50,15933.04561578179,880577.683658977,6,66,5,retirement,bonds,16.4,8.82,0
34,47905.05027522253,1649122.2864281146,14,57,5,retirement,mutual,16.5,10.32,3
44,32590.50477177296,344497.2762279533,7,59,9,education,gold,22.2,9.01,1
29,20285.342148581105,121608.32380965375,5,43,4,education,etf,11.7,9.98,1
50,59088.042774930705,397597.8445509686,9,117,2,wealth,real_estate,13.1,8.86,3
54,10719.580870455664,741095.0452745066,8,89,3,retirement,ppf,12.2,7.91,0
34,18672.945666443477,297493.17787069,7,21,6,wealth,gold,17.6,8.48,1
24,25838.41636029066,297644.8518169162,2,17,14,wealth,stocks,25.5,12.68,2
40,28497.863755934464,1512738.0001520254,4,120,8,wealth,stocks,13.2,11.46,3
40,26028.93960323973,231513.47397473472,2,34,6,wealth,mutual,19.1,10.56,1
42,12144.105051086015,1107218.7577434387,7,75,4,retirement,fd,11.4,7.47,0
37,40984.27894562653,226336.1127388733,2,24,20,wealth,crypto,37.8,16.89,2
24,21456.385827449514,210843.25206873042,3,6,6,wealth,crypto,16.5,14.42,2
46,14748.809452754314,859279.8814077199,7,44,5,retirement,bonds,17.2,8.86,0
36,14164.409598415728,395862.1131410911,7,41,1,retirement,fd,9.7,7.08,0
67,17798.9522396552,564203.1618476151,8,50,3,retirement,fd,20.9,7.84,0
37,27614.8432048835,387285.2921627757,6,6,11,education,mutual,27.2,11.46,1
28,28907.398770203436,257631.38324741935,2,19,12,wealth,crypto,24.5,15.42,2
46,65170.27759845922,1013470.6661680422,8,54,7,retirement,mutual,24.9,10.94,3
38,20468.843270282214,375022.6229299865,5,49,12,education,gold,23.5,9.38,1
32,39500.491819966,1233047.123149488,13,104,6,wealth,mutual,11.3,10.17,3
33,14484.66198173456,1789712.234070214,13,117,4,wealth,real_estate,4.8,8.64,3
45,39564.351263534525,50000.0,4,36,11,wealth,etf,28.0,11.5,1
35,30611.958255397716,554160.4439975943,9,20,12,education,mutual,26.7,11.54,1
55,14278.197940380287,702550.5849474133,11,71,5,retirement,ppf,17.2,8.36,0
30,17172.00363306715,736904.9669206904,5,12,5,education,gold,15.9,8.3,1
22,45162.07934562998,275484.85767987446,1,22,15,wealth,etf,28.0,11.9,2
44,15924.18061847437,925705.7028098135,10,51,2,wealth,bonds,12.5,8.32,0
48,16171.073662682604,698874.2086645882,9,71,3,retirement,ppf,12.9,7.94,0
55,71222.03358786427,815872.339804115,18,48,8,retirement,mutual,30.2,11.31,3
41,26908.439630189914,402608.6748753904,7,32,9,education,etf,23.3,11.07,1
36,27788.760958887844,333981.96165971254,6,64,13,retirement,mutual,23.5,11.48,1
27,59654.17867285712,260755.30787835692,4,9,11,wealth,crypto,27.9,15.5,2
39,22013.854032469488,123596.48626151244,5,15,9,wealth,mutual,23.8,11.09,1
45,22477.626757711005,317504.1976224127,0,18,7,education,etf,22.9,10.84,1
34,52098.25598717974,1123458.1334951723,15,87,8,wealth,mutual,17.6,10.68,3
37,23164.94134515626,484777.8964887972,3,41,4,wealth,mutual,14.7,10.14,1
24,27091.714080083955,50000.0,4,14,24,wealth,stocks,38.0,14.3,2
25,36521.89622161954,504022.5674063589,3,7,13,wealth,stocks,27.0,12.65,2
27,39158.324219756,165816.1161851249,2,17,11,wealth,stocks,24.5,12.32,2
38,59910.0418255327,1737813.39700883,13,65,1,retirement,nps,13.6,7.78,3
40,32009.353337529865,371694.0725324305,5,26,4,wealth,etf,18.2,10.31,1
50,11686.881205270767,792693.6223217051,7,87,4,retirement,bonds,12.6,8.53,0
49,10838.222134478856,636126.6655242551,12,52,2,wealth,fd,13.3,7.36,0
26,11690.027708458761,50000.0,3,18,18,wealth,crypto,29.1,16.26,2
29,44288.27328885263,50000.0,3,3,15,vacation,stocks,31.9,13.1,2
46,67010.63982491518,1818435.9467591124,13,59,3,retirement,stocks,19.9,11.3,3
43,14752.681451737835,848172.1943149593,7,73,4,retirement,bonds,12.2,8.51,0
33,24405.785347202953,1044721.163761789,9,39,3,wealth,bonds,12.7,8.43,0
60,11736.880103488045,804406.4584187592,8,32,7,retirement,bonds,24.7,9.43,0
48,15751.508807309388,883698.2486671406,8,58,5,retirement,fd,16.6,7.83,0
38,30913.443957612544,462298.17175955797,2,62,3,wealth,etf,12.7,9.93,1
24,28443.108566435923,234488.65181269063,1,27,16,wealth,stocks,27.3,12.96,2
29,36161.0590212656,79023.55564616267,4,5,15,vacation,stocks,30.7,13.04,2
29,29830.324162223154,719894.1880227579,3,23,11,wealth,etf,23.3,11.26,1
55,37449.648929257906,1158556.5080625673,14,62,6,wealth,mutual,22.2,10.71,3
47,16668.31052643474,815583.7657421898,10,37,4,wealth,bonds,17.3,8.76,0
27,11491.958495452,374290.74134960864,2,50,5,education,mutual,10.5,10.02,1
39,24587.816571802832,394156.71882920293,5,66,4,retirement,gold,13.0,8.05,1
36,15416.268566261908,780053.684862193,6,54,10,education,mutual,19.3,10.96,1
37,47448.83439438248,1257576.157220238,9,73,5,wealth,real_estate,15.7,9.28,3
34,34647.77957461167,323021.539118459,0,5,10,education,etf,26.0,11.3,2
36,23493.909319309547,608086.1785289678,4,42,4,education,etf,14.3,10.12,1
44,59105.545329349465,1127756.0792777853,10,91,8,retirement,real_estate,21.1,9.86,3
29,30059.633733138406,50000.0,4,36,11,retirement,gold,22.1,9.2,1
51,9467.370456291648,403073.0619777505,6,64,6,wealth,fd,17.3,7.96,0
24,25554.958421264557,50000.0,7,19,8,education,gold,18.1,8.7,1
43,73939.04994931923,1455049.3656036365,9,98,7,wealth,stocks,20.7,11.74,3
45,45633.945974474685,520399.3656683385,14,17,3,retirement,mutual,21.1,10.36,3
20,33846.6645303577,147446.0448602872,5,22,14,education,etf,24.8,11.64,1
35,25859.55499472714,395887.88852989854,1,50,6,wealth,etf,15.9,10.4,1
31,26569.927525333762,391741.46259854344,0,35,10,wealth,etf,21.1,11.06,1
27,40717.162000605495,324025.7946063671,1,30,2,education,etf,12.6,9.83,2
29,54296.80696607275,497370.56752533914,3,19,6,education,stocks,20.8,11.64,2
36,44268.356032490745,625410.1988916099,10,67,2,retirement,stocks,12.0,10.8,3
30,26859.98444797408,175690.68469447643,2,16,23,education,etf,38.4,13.22,2
41,19386.811452878355,271757.35640576726,9,59,4,wealth,fd,13.6,7.58,0
31,25799.095635273705,395593.02719914593,8,45,9,wealth,mutual,18.8,10.84,1
29,24830.313313219223,400335.56833051343,3,22,11,wealth,crypto,22.8,15.24,2
29,26102.021001047302,175734.90782514965,2,12,13,wealth,stocks,26.4,12.62,2
32,21136.72128431586,582083.699937114,4,55,10,retirement,mutual,18.7,10.93,1
25,28898.44189635996,315248.06359545933,4,27,5,education,mutual,14.4,10.22,1
36,33594.66403816195,312768.911698503,8,35,6,wealth,mutual,18.7,10.54,1
43,65584.18370169862,1967560.8699063258,11,32,6,retirement,stocks,25.1,11.86,3
45,37142.35244529907,1219677.8774970977,11,51,10,wealth,real_estate,25.0,10.25,3
35,50341.21949558858,242568.20417571202,2,30,12,wealth,etf,28.2,11.61,2
21,31689.251342717915,50000.0,5,25,18,wealth,stocks,29.4,13.27,2
32,31891.492205062437,244825.03536670323,3,32,9,education,gold,21.2,8.96,1
49,15546.973973024464,1521024.6755714826,8,55,2,retirement,fd,13.5,7.38,0
46,33768.55925981919,520042.59314885555,5,56,4,wealth,mutual,17.2,10.26,1
34,39499.2349713595,394498.6160574163,11,120,3,wealth,mutual,6.7,9.64,3
36,36622.044361009466,200357.54829771895,5,26,6,education,mutual,20.0,10.6,1
31,30782.615159884095,361258.9240390076,6,3,5,wealth,etf,18.8,10.44,1
56,16119.420121395657,1115196.3188022836,11,56,6,retirement,bonds,20.4,9.12,0
32,27961.695119533928,581592.4627254098,1,36,2,education,mutual,11.9,9.8,1
40,63953.085161947616,506356.7432845669,8,80,3,emergency,mutual,15.6,10.08,3
23,41600.52031478833,386073.3093399784,3,55,5,wealth,gold,12.6,8.13,1
43,25051.02269383175,534559.1857919297,6,84,6,wealth,bonds,14.8,8.84,0
46,11865.164711061163,579341.01722307,8,49,2,retirement,ppf,12.8,7.84,0
18,20218.65853396114,318507.9785416797,2,33,10,education,mutual,16.6,10.83,1
43,24887.208272746626,381784.82792939455,4,35,17,wealth,etf,32.9,12.34,1
43,20133.193882565298,345517.99667926255,6,59,5,education,mutual,15.5,10.28,1
41,20721.946633245414,292081.75585257367,6,31,6,wealth,mutual,19.0,10.55,1
46,17885.3606359027,995696.8635240259,5,60,1,wealth,bonds,11.2,8.16,0
29,29001.547585939614,151373.4708439038,2,20,14,wealth,etf,27.1,11.76,2
45,37747.82797508434,1120399.1442066801,8,92,7,retirement,stocks,17.4,11.57,3
37,32742.60819220163,619796.671488393,7,27,10,education,gold,24.5,9.22,1
31,17044.571825601663,361951.8311173569,7,35,5,education,mutual,13.9,10.2,1
36,22734.25568843814,244196.11569600287,7,16,9,education,mutual,22.8,11.04,1
23,33233.68699078386,50000.0,0,19,21,wealth,stocks,34.4,13.82,2
42,34398.852275364705,1653989.8789025669,7,69,5,retirement,real_estate,16.0,9.3,3
48,11746.787154390866,1009466.994084077,7,22,1,retirement,ppf,14.9,7.84,0
31,15245.72426782245,604324.5968146077,5,25,6,education,etf,15.9,10.4,1
38,65804.3983540992,1627184.6601747107,16,120,7,retirement,stocks,16.0,11.5,3
41,14519.70050137675,523797.9220761901,3,38,2,retirement,bonds,12.7,8.34,0
18,23061.723770389508,386756.15123348846,2,15,8,education,crypto,16.4,14.62,2
37,62898.63412712148,1143061.6961321295,9,3,6,wealth,nps,25.9,8.9,3
49,14504.120681103086,410950.41561324603,6,73,3,wealth,fd,12.8,7.44,0
38,18423.39190537658,317795.0126993654,6,43,1,retirement,etf,10.6,9.63,1
49,23114.31004114665,538014.7352673225,3,42,10,wealth,mutual,25.4,11.27,1
27,5000.0,398163.52932297223,3,40,2,education,gold,7.1,7.56,1
49,29879.80165243983,1255418.1893461111,15,82,8,retirement,real_estate,19.8,9.79,3
49,12827.518862838422,960952.9530711211,2,99,3,wealth,bonds,10.0,8.3,0
19,30829.700689773705,153232.1640115963,1,15,16,vacation,crypto,27.3,15.96,2
22,43424.36388400792,248487.07813003432,3,24,13,wealth,etf,25.2,11.56,2
56,15982.773882557873,967343.0919055587,10,69,3,retirement,fd,15.5,7.58,0
52,18481.031824067093,545911.5955045016,15,27,5,wealth,ppf,21.2,8.56,0
27,40559.61812281077,78597.99728076796,3,19,22,vacation,etf,37.7,13.08,2
30,33160.87335920834,184398.61584129574,0,12,18,vacation,crypto,33.5,16.48,2
34,31744.84265858592,332951.18362639466,5,33,13,education,gold,26.5,9.62,1
52,15432.9489373645,612331.1895471412,7,76,1,retirement,ppf,11.1,7.65,0
33,29447.160224043946,325548.67319505103,3,21,17,wealth,stocks,31.9,13.3,2
34,25446.911518755976,472078.67900361604,0,41,7,retirement,etf,17.7,10.58,1
34,29143.958211131616,160321.57500959095,5,34,5,education,mutual,16.4,10.32,1
30,51537.71216597136,143056.32549847494,1,8,16,education,crypto,33.8,16.29,2
27,43635.193971498695,211637.80842295865,5,3,9,vacation,crypto,24.1,15.1,2
35,23770.025242513213,167299.1553318314,2,26,14,wealth,stocks,27.7,12.78,2
47,15640.522074553946,1158989.4459936954,9,81,1,retirement,fd,9.2,7.06,0
28,23867.793973064414,359307.77178393904,6,40,15,education,gold,25.4,9.77,1
43,40561.560594215465,507282.77997826866,3,34,10,education,mutual,26.6,11.33,1
59,10915.32164506382,602931.7163085813,7,61,4,retirement,fd,17.8,7.79,0
27,32542.308113120605,230386.88039389826,5,30,11,education,mutual,22.4,11.22,1
50,12413.557749498139,816994.9774691322,7,68,3,retirement,fd,13.4,7.47,0
38,18756.935616858944,927249.7839205749,13,35,2,retirement,bonds,12.6,8.33,0
37,31471.354155141755,317074.61988562735,6,52,13,wealth,gold,25.4,9.57,1
40,15236.99335658207,1272196.0289870098,3,115,3,retirement,bonds,6.0,8.1,0
37,22875.16351771116,260117.09197534248,6,32,8,retirement,gold,20.4,8.82,1
39,38924.83392823954,974312.3844593281,8,105,3,retirement,mutual,9.7,9.78,3
32,24696.855346265354,347938.1917457125,3,25,6,education,mutual,17.4,10.47,1
31,54290.23943152048,792106.1374157139,9,78,8,emergency,real_estate,17.9,9.7,3
48,18731.267830136105,1250400.0955866459,4,76,1,retirement,ppf,10.3,7.61,0
29,36418.44291431373,358943.1961007498,7,24,4,wealth,gold,15.7,8.18,1
43,15937.72038985804,153097.6003155208,4,31,6,wealth,gold,19.0,8.55,1
39,13858.116222664028,280035.5953360301,10,24,8,education,etf,20.6,10.83,1
38,46445.65684671054,1421946.4195214433,13,111,2,emergency,mutual,8.5,9.62,3
20,26921.646751569784,205447.09664799983,8,49,5,wealth,etf,10.5,10.02,1
27,42714.265927555374,203465.65190010966,2,22,9,education,stocks,22.0,12.0,2
47,11371.280934232673,432817.91997132305,8,62,3,retirement,ppf,12.9,7.94,0
33,37986.727629599074,239672.2527427061,2,26,8,wealth,stocks,21.6,11.88,2
31,10979.11799028486,225234.58117755415,2,11,13,wealth,etf,25.2,11.56,2
24,28842.0840112474,160054.9469819573,5,37,3,wealth,mutual,10.7,9.84,1
31,47410.2824718848,751029.0071798847,8,79,9,wealth,nps,18.1,8.8,3
57,15134.429194972654,1178775.2310281545,9,21,8,retirement,bonds,26.5,9.62,0
52,27866.7990162493,1292604.5480409106,9,34,2,wealth,ppf,18.1,8.1,0
34,28834.88762743538,118611.3198973661,3,39,3,wealth,etf,13.5,9.98,1
46,28966.440168220568,485562.87903058063,6,3,9,retirement,mutual,27.9,11.3,1
36,51163.29493266795,352780.6141475592,2,8,17,wealth,stocks,36.8,13.54,2
29,17515.22960990059,119152.08674768225,5,45,11,retirement,mutual,19.6,11.08,1
35,20324.357665196494,200965.20802015252,3,55,11,education,mutual,20.7,11.14,1
26,39701.94449259322,451468.2442871994,3,17,8,wealth,stocks,20.7,11.84,2
39,14334.973161777547,403891.65110377665,4,15,7,retirement,gold,20.4,8.72,1
36,66473.83357821166,1728365.215387839,17,74,6,retirement,mutual,18.9,10.54,3
52,10112.223776007246,654834.2497837036,9,19,1,retirement,ppf,16.2,7.91,0
45,14371.06539950176,573717.2449941926,11,82,5,retirement,ppf,13.1,8.16,0
30,15828.563249978524,126587.86482583694,4,8,9,wealth,stocks,21.0,11.95,2
26,21131.509100997017,348606.62699361274,1,24,13,wealth,crypto,23.6,15.48,2
40,49601.84943692178,985408.8548861728,5,62,4,wealth,mutual,16.8,10.24,3
38,23017.980654082327,528919.0864830352,3,35,9,education,mutual,21.6,10.98,1
27,26175.482387093503,334665.3504981912,6,41,8,education,mutual,16.9,10.64,1
40,11785.977211731726,1045378.0461836352,10,70,7,retirement,nps,14.9,8.44,3
46,13195.1691709046,831612.651843788,9,28,1,wealth,ppf,13.8,7.79,0
29,50262.79454508732,50000.0,2,23,22,vacation,stocks,39.1,14.16,2
49,32950.25771624351,791967.450948935,8,31,5,education,etf,21.7,10.58,1
44,47319.72814854937,1583921.8473340557,18,55,6,emergency,nps,20.8,8.64,3
41,19920.412923111722,1331909.5428396706,11,56,5,wealth,nps,15.2,8.26,3
32,31853.619841940446,376978.06121535215,8,18,5,retirement,mutual,17.8,10.39,1
55,18608.360320216176,853968.2453460435,9,56,5,retirement,ppf,19.2,8.46,0
45,12419.77635891313,1097612.7048609569,7,40,9,retirement,fd,21.9,8.5,0
41,23988.432634247612,1418451.0729909195,7,54,4,retirement,fd,14.7,7.64,0
36,42812.333505417155,1283169.4329753278,13,84,3,wealth,nps,11.4,7.87,3
40,44572.6631323441,1706471.4423348906,13,120,7,retirement,real_estate,14.0,9.4,3
38,69105.28512373922,1494415.9757709738,13,87,6,retirement,real_estate,18.5,9.52,3
36,52631.449965739565,1612926.3349138547,8,71,7,retirement,real_estate,18.7,9.64,3
38,31775.05683107931,145153.576184641,5,59,7,wealth,mutual,17.9,10.6,1
47,44365.98002347811,1483380.1905588289,14,104,4,retirement,real_estate,14.0,9.1,3
32,33480.71791926932,609772.8283750725,3,43,7,retirement,mutual,17.9,10.6,1
54,12738.468403754616,763715.5554176655,11,55,6,retirement,fd,19.5,8.07,0
53,14879.374564449983,1475730.7416032925,11,53,5,retirement,ppf,18.5,8.43,0
25,52915.43147304593,185859.6393852649,1,25,17,education,etf,32.0,12.3,2
32,39713.22035661349,242035.39190037415,3,21,8,education,stocks,22.1,11.9,2
41,17504.585938121905,604574.5989156655,12,54,4,wealth,ppf,13.9,8.1,0
21,52924.517108066415,71383.6355679175,4,21,12,wealth,stocks,25.2,12.46,2
37,22450.013478030934,190894.10286518937,5,48,5,retirement,etf,15.1,10.26,1
48,47556.231263896676,722122.8210886777,15,65,6,wealth,stocks,21.0,11.65,3
28,20575.28146468694,543146.848234168,3,32,9,wealth,mutual,18.6,10.83,1
25,43081.67355389877,154740.04190620463,3,25,21,wealth,stocks,35.6,13.88,2
38,24196.19423542636,375142.84456751274,4,29,2,education,mutual,13.9,9.9,1
42,49865.48961365701,1560494.5767154598,9,117,4,wealth,mutual,11.9,10.0,3
40,15772.060592121728,50000.0,3,36,12,wealth,mutual,24.8,11.44,1
30,56385.19455873284,1773235.9387439513,11,79,2,wealth,stocks,10.5,10.73,3
25,34366.93870399081,50000.0,4,5,16,education,etf,30.5,12.12,2
50,20764.264291943935,753633.8586119567,8,21,8,education,mutual,25.1,11.06,1
37,39866.32304779813,307129.3590268685,16,41,6,retirement,real_estate,19.2,9.56,3
40,18052.928726419115,1087010.6950383752,10,40,1,retirement,bonds,11.5,8.18,0
33,30322.95148026264,483165.3258910686,8,73,1,education,mutual,7.6,9.48,1
36,28197.017978382308,190882.94428440183,8,81,1,retirement,mutual,7.4,9.47,3
58,14080.083318236604,761053.7900799721,11,86,4,retirement,bonds,15.4,8.67,0
40,6862.287810584186,811401.0434504601,13,96,4,wealth,fd,8.1,7.31,0
45,55313.26079388741,945867.4269583398,17,106,6,wealth,real_estate,17.0,9.45,3
38,18541.782236496765,1282203.6728059978,9,76,3,retirement,ppf,9.7,7.78,0
32,69599.35022742991,1506313.1886685563,17,116,3,emergency,mutual,10.3,9.82,3
27,35171.44654260787,132444.7713114998,2,19,14,wealth,stocks,27.4,12.77,2
55,11108.476372988436,1463156.9004774054,13,80,3,retirement,fd,13.5,7.48,0
34,13077.222278850873,360687.53593705397,6,49,5,retirement,fd,12.9,7.64,0
33,15237.434480448193,640515.3010450455,7,31,5,education,mutual,14.7,10.24,1
36,33978.993749625275,442099.2597843007,5,25,12,education,mutual,26.9,11.54,1
33,42266.163813489984,50000.0,2,27,20,wealth,stocks,36.5,13.82,2
45,7846.124489409759,933380.8004660422,11,55,4,wealth,ppf,13.8,8.09,0
50,57875.59847958191,1125910.7332508855,8,106,8,retirement,real_estate,21.2,9.86,3
31,57653.25436833181,1210832.7058517816,12,104,7,wealth,stocks,14.5,11.42,3
36,23227.707219330096,760286.0198532976,2,52,8,wealth,etf,18.1,10.7,1
45,39013.9419113536,1592142.376631876,10,91,9,retirement,stocks,20.1,11.9,3
38,31110.88281306738,397145.9294101223,4,45,4,education,etf,15.6,10.18,1
38,9961.039544173553,1266880.2870271145,16,120,3,wealth,real_estate,4.2,8.51,3
28,23143.96618396471,415126.555478049,2,21,19,vacation,stocks,32.0,13.5,2
28,55855.81982148225,91524.73417559106,3,15,19,vacation,crypto,36.7,16.74,2
24,32873.98261862286,256109.31321965653,4,13,22,vacation,stocks,36.4,14.02,2
26,19221.456027147055,250487.45681885525,1,8,18,wealth,stocks,31.0,13.35,2
41,39750.44879473067,773216.8576486968,2,30,7,emergency,real_estate,22.7,9.84,3
26,29761.821640813476,50000.0,3,13,16,wealth,stocks,29.4,13.07,2
27,38932.27373037457,1123635.027509922,13,90,4,wealth,nps,8.8,7.84,3
42,13451.16590264188,278968.7528788005,0,42,8,education,gold,19.7,8.78,1
46,44116.104682154226,1376519.6242075004,13,17,6,retirement,mutual,24.8,10.84,3
42,12131.689965598818,50178.28553792811,11,37,1,retirement,bonds,11.6,8.18,0
35,34330.96436535402,551133.1677488629,5,21,10,retirement,gold,24.7,9.24,1
22,32323.691824803172,283804.29243827285,1,9,7,education,stocks,18.1,11.6,2
36,24690.056840083656,204251.8327380468,3,57,9,wealth,mutual,19.0,10.85,1
46,89542.64261618497,50000.0,7,90,8,retirement,nps,25.6,9.08,3
40,26996.385516784616,100510.66627885029,5,46,7,education,etf,19.2,10.66,1
27,24540.837079407713,320535.34948972764,3,36,8,wealth,gold,17.2,8.66,1
44,13655.556547225848,608311.4756931494,8,60,5,retirement,bonds,14.9,8.75,0
37,50996.69876425277,1057063.8725104397,0,96,9,retirement,mutual,18.7,10.84,3
40,62584.12439412103,798639.1418875419,13,66,5,wealth,stocks,19.2,11.46,3
36,17286.399428614044,1022582.0402087682,4,28,12,retirement,mutual,24.6,11.43,1
29,36625.14601663948,412065.4472436888,3,12,8,wealth,crypto,21.7,14.88,2
28,38684.47084702186,240752.5376750046,5,10,18,education,crypto,33.8,16.49,2
45,33050.81145558032,927855.8534222571,11,97,5,retirement,stocks,13.9,11.2,3
43,21778.189294024756,758123.1115534479,5,82,1,retirement,ppf,8.6,7.53,0
35,35534.83533067126,258263.69205162596,4,17,16,wealth,etf,32.4,12.22,2
31,39106.70695309214,240316.36837229622,2,13,14,wealth,etf,29.7,11.88,2
29,31766.422980503427,440169.0186231419,2,29,3,education,etf,13.4,9.97,1
54,52180.21770976405,1714783.4619113756,20,49,2,retirement,mutual,20.2,10.21,3
29,18606.631028795782,255389.5666474857,2,32,17,wealth,etf,28.2,12.11,2
54,16272.104216506066,878202.1297471721,5,53,4,retirement,ppf,17.7,8.28,0
52,20632.825147738786,153982.96591888554,8,93,7,retirement,bonds,17.3,9.07,0
50,21392.259313036495,1015685.99319952,9,54,4,retirement,ppf,17.1,8.26,0
39,27465.286346812503,1091024.5468782308,13,81,4,retirement,mutual,11.8,9.99,3
54,23773.970909921823,601129.7247347155,13,67,4,retirement,bonds,17.3,8.76,0
47,41844.63594334632,2748294.448071275,14,81,6,wealth,real_estate,18.4,9.52,3
30,29006.58568537744,291385.82463346294,1,24,13,wealth,stocks,25.8,12.59,2
40,41581.73567427141,894618.6721341314,19,120,7,wealth,mutual,13.6,10.38,3
46,15242.608139724134,1114865.8145958006,8,73,1,retirement,fd,9.6,7.08,0
28,16780.77158779191,433080.73205994087,2,3,6,wealth,gold,17.4,8.47,1
49,28074.729937338336,1139749.4708883376,4,71,7,retirement,real_estate,19.5,9.68,3
28,21914.618952177214,301608.6190261034,2,28,5,wealth,etf,14.3,10.22,1
42,8742.30287904778,872225.9538465705,5,58,4,retirement,bonds,12.7,8.54,0
58,20268.2089830392,912216.9709542716,2,59,3,retirement,ppf,17.6,8.18,0
28,30977.996321283383,166020.8791425743,1,6,15,education,etf,29.7,11.98,2
31,47041.74194975921,568459.4654027806,8,59,8,wealth,mutual,18.9,10.74,1
59,69184.67291855323,1963990.7868197556,17,72,6,retirement,mutual,26.3,10.92,3
41,33235.304807642606,302222.7761912618,5,39,11,wealth,mutual,25.8,11.39,1
34,30126.67571571916,259232.22350038664,3,17,18,vacation,crypto,33.9,16.5,2
46,68921.42983565795,1283483.8116670817,8,77,5,emergency,nps,20.7,8.54,3
36,33462.51344656637,907876.3245565724,2,54,12,wealth,etf,24.0,11.4,1
51,17462.256320040746,354530.609465029,4,81,1,retirement,fd,10.6,7.13,0
49,46131.13693386999,871020.9361672443,11,75,7,wealth,real_estate,21.4,9.77,3
24,27800.42269134397,961626.7977339107,8,84,5,wealth,fd,8.3,7.42,0
48,41568.234841209276,1610303.7379543358,11,12,3,wealth,nps,22.0,8.4,3
33,34269.80575996487,311903.59294742247,3,25,12,education,stocks,26.1,12.5,2
26,46267.63362445751,111218.59004853613,0,23,24,education,etf,40.1,13.4,2
52,24244.780474726726,502582.29516310786,9,56,2,wealth,bonds,15.4,8.47,0
37,19203.21774494362,759794.8499981246,9,44,1,retirement,fd,10.3,7.11,0
26,24575.145586424715,429919.59150375763,5,56,7,retirement,mutual,13.7,10.38,1
42,39773.007129570295,1919977.0207143154,8,81,7,retirement,real_estate,17.9,9.59,3
37,82548.56707604232,698267.2871003547,12,75,6,retirement,real_estate,21.1,9.65,3
28,22275.21034472111,724776.9985622305,4,24,6,wealth,etf,16.0,10.4,1
34,46941.3251522295,1276764.2286251755,15,112,4,wealth,nps,9.7,7.89,3
47,35563.312078270676,323509.520466142,9,52,6,wealth,mutual,20.5,10.62,1
63,13895.17913085168,342303.1056289716,6,60,1,retirement,fd,15.8,7.39,0
39,44224.30814159593,1187651.178457504,10,120,5,wealth,nps,11.2,8.06,3
